client_id,contact_duration,number_contacts,previous_campaign_contacts,previous_outcome,campaign_outcome,last_contact_date
20233,135,3,0,1,0,
20234,734,2,0,1,1,
20235,153,2,0,1,0,
20236,133,6,0,1,0,
20237,262,3,0,1,0,
20238,1238,1,0,1,1,
20239,149,2,0,1,0,
20240,382,3,0,1,0,
20241,55,3,0,1,0,
20242,383,3,0,1,0,
20243,280,3,0,1,0,
20244,93,2,0,1,0,
20245,76,5,0,1,0,
20246,121,2,0,1,0,
20247,176,2,0,1,0,
20248,187,3,0,1,0,
20249,246,3,0,1,0,
20250,107,1,0,1,0,
20251,132,1,0,1,0,
20252,109,1,0,1,0,
20253,381,4,0,1,0,
20254,445,1,0,1,0,
20255,129,1,0,1,0,
20256,71,2,0,1,0,
20257,80,7,0,1,0,
20258,720,1,0,1,1,
20259,64,1,0,1,0,
20260,173,1,0,1,0,
20261,190,1,0,1,0,
20262,90,2,0,1,0,
20263,139,7,0,1,0,
20264,549,1,0,1,0,
20265,265,3,0,1,0,
20266,61,1,0,1,0,
20267,67,1,0,1,0,
20268,126,2,0,1,0,
20269,429,6,0,1,0,
20270,117,3,0,1,0,
20271,154,3,0,1,0,
20272,77,1,0,1,0,
20273,221,3,0,1,0,
20274,148,3,0,1,0,
20275,118,3,0,1,0,
20276,80,3,0,1,0,
20277,214,5,0,1,0,
20278,248,3,0,1,0,
20279,240,5,0,1,0,
20280,385,3,0,1,0,
20281,249,5,0,1,0,
20282,104,3,0,1,0,
20283,124,6,0,1,0,
20284,117,3,0,1,0,
20285,312,3,0,1,0,
20286,271,2,0,1,0,
20287,95,5,0,1,0,
20288,157,3,0,1,0,
20289,1144,3,0,1,0,
20290,67,5,0,1,0,
20291,108,4,0,1,0,
20292,345,3,0,1,0,
20293,101,5,0,1,0,
20294,304,4,0,1,0,
20295,38,2,0,1,0,
20296,663,3,0,1,1,
20297,95,3,0,1,0,
20298,268,3,0,1,0,
20299,133,5,0,1,0,
20300,339,3,0,1,0,
20301,106,5,0,1,0,
20302,209,2,0,1,0,
20303,94,3,0,1,0,
20304,862,9,0,1,0,
20305,236,3,0,1,0,
20306,444,3,0,1,1,
20307,239,3,0,1,0,
20308,418,5,0,1,1,
20309,277,3,0,1,0,
20310,231,5,0,1,0,
20311,481,2,0,1,0,
20312,157,3,0,1,0,
20313,277,4,0,1,0,
20314,101,3,0,1,0,
20315,154,4,0,1,0,
20316,295,2,0,1,0,
20317,247,1,0,1,0,
20318,164,1,0,1,0,
20319,270,1,0,1,0,
20320,1080,3,0,1,1,
20321,159,2,0,1,0,
20322,217,1,0,1,0,
20323,40,4,0,1,0,
20324,179,4,0,1,0,
20325,1504,2,0,1,0,
20326,85,5,0,1,0,
20327,320,6,0,1,0,
20328,48,5,0,1,0,
20329,342,3,0,1,0,
20330,566,6,0,1,0,
20331,356,1,0,1,0,
20332,159,1,0,1,0,
20333,479,1,0,1,1,
20334,236,7,0,1,0,
20335,226,6,0,1,0,
20336,91,3,0,1,0,
20337,154,1,0,1,0,
20338,101,1,0,1,0,
20339,509,1,0,1,0,
20340,161,5,0,1,0,
20341,204,1,0,1,0,
20342,64,6,0,1,0,
20343,506,1,0,1,1,
20344,80,5,0,1,0,
20345,219,3,0,1,0,
20346,96,1,0,1,0,
20347,246,1,0,1,0,
20348,92,1,0,1,0,
20349,150,1,0,1,0,
20350,359,1,0,1,0,
20351,72,1,0,1,0,
20352,138,1,0,1,0,
20353,614,1,0,1,0,
20354,327,1,0,1,0,
20355,439,1,0,1,0,
20356,144,1,0,1,0,
20357,56,1,0,1,0,
20358,106,1,0,1,0,
20359,112,1,0,1,0,
20360,75,1,0,1,0,
20361,348,1,0,1,0,
20362,132,1,0,1,0,
20363,191,1,0,1,0,
20364,428,1,0,1,0,
20365,82,1,0,1,0,
20366,172,1,0,1,0,
20367,127,1,0,1,0,
20368,768,1,0,1,1,
20369,185,1,0,1,0,
20370,336,6,0,1,0,
20371,1134,1,0,1,1,
20372,76,1,0,1,0,
20373,81,3,0,1,0,
20374,120,1,0,1,0,
20375,64,1,0,1,0,
20376,178,2,0,1,0,
20377,158,1,0,1,0,
20378,51,2,0,1,0,
20379,235,1,0,1,0,
20380,256,1,0,1,0,
20381,1282,5,0,1,1,
20382,364,1,0,1,0,
20383,168,2,0,1,0,
20384,138,1,0,1,0,
20385,68,1,0,1,0,
20386,96,4,0,1,0,
20387,234,1,0,1,0,
20388,237,1,0,1,0,
20389,181,1,0,1,0,
20390,106,1,0,1,0,
20391,110,2,0,1,0,
20392,122,1,0,1,0,
20393,52,1,0,1,0,
20394,126,1,0,1,0,
20395,815,2,0,1,1,
20396,95,5,0,1,0,
20397,73,1,0,1,0,
20398,116,1,0,1,0,
20399,365,1,0,1,0,
20400,63,1,0,1,0,
20401,250,1,0,1,0,
20402,213,1,0,1,0,
20403,126,1,0,1,0,
20404,63,1,0,1,0,
20405,68,1,0,1,0,
20406,74,1,0,1,0,
20407,77,2,0,1,0,
20408,29,2,0,1,0,
20409,147,1,0,1,0,
20410,867,1,0,1,0,
20411,124,1,0,1,0,
20412,117,1,0,1,0,
20413,971,1,0,1,1,
20414,139,1,0,1,0,
20415,105,1,0,1,0,
20416,196,1,0,1,0,
20417,105,1,0,1,0,
20418,193,2,0,1,0,
20419,227,1,0,1,0,
20420,232,4,0,1,0,
20421,95,1,0,1,0,
20422,80,1,0,1,0,
20423,101,2,0,1,0,
20424,138,2,0,1,0,
20425,148,2,0,1,0,
20426,396,2,0,1,1,
20427,121,1,0,1,0,
20428,174,2,0,1,0,
20429,603,2,0,1,0,
20430,69,2,0,1,0,
20431,87,2,0,1,0,
20432,106,1,0,1,0,
20433,100,3,0,1,0,
20434,138,1,0,1,0,
20435,155,1,0,1,0,
20436,123,1,0,1,0,
20437,338,1,0,1,0,
20438,507,1,0,1,1,
20439,104,1,0,1,0,
20440,85,2,0,1,0,
20441,177,1,0,1,0,
20442,207,1,0,1,0,
20443,150,1,0,1,0,
20444,105,1,0,1,0,
20445,126,2,0,1,0,
20446,130,1,0,1,0,
20447,603,1,0,1,0,
20448,66,1,0,1,0,
20449,240,5,0,1,0,
20450,109,1,0,1,0,
20451,439,3,0,1,1,
20452,217,3,0,1,0,
20453,107,1,0,1,0,
20454,252,1,0,1,0,
20455,73,1,0,1,0,
20456,61,1,0,1,0,
20457,73,1,0,1,0,
20458,80,2,0,1,0,
20459,197,2,0,1,0,
20460,171,1,0,1,0,
20461,436,2,0,1,0,
20462,119,1,0,1,0,
20463,129,2,0,1,0,
20464,152,1,0,1,0,
20465,131,1,0,1,0,
20466,150,2,0,1,0,
20467,128,1,0,1,0,
20468,56,1,0,1,0,
20469,64,1,0,1,0,
20470,108,1,0,1,0,
20471,84,1,0,1,0,
20472,157,3,0,1,0,
20473,312,3,0,1,0,
20474,231,2,0,1,0,
20475,121,1,0,1,0,
20476,370,1,0,1,0,
20477,201,2,0,1,0,
20478,234,2,0,1,0,
20479,191,5,0,1,0,
20480,433,2,0,1,0,
20481,1181,2,0,1,1,
20482,92,2,0,1,0,
20483,1133,3,0,1,1,
20484,76,2,0,1,0,
20485,91,2,0,1,0,
20486,536,2,0,1,0,
20487,398,2,0,1,0,
20488,104,6,0,1,0,
20489,297,2,0,1,0,
20490,193,2,0,1,0,
20491,127,3,0,1,0,
20492,72,2,0,1,0,
20493,137,1,0,1,0,
20494,58,2,0,1,0,
20495,926,2,0,1,1,
20496,117,2,0,1,0,
20497,121,1,0,1,0,
20498,226,2,0,1,0,
20499,355,2,0,1,0,
20500,587,1,0,1,1,
20501,111,2,0,1,0,
20502,139,4,0,1,0,
20503,83,2,0,1,0,
20504,97,2,0,1,0,
20505,632,3,0,1,0,
20506,186,1,0,1,0,
20507,112,2,0,1,0,
20508,225,2,0,1,0,
20509,253,1,0,1,0,
20510,112,1,0,1,0,
20511,284,1,0,1,0,
20512,306,1,0,1,0,
20513,696,1,0,1,1,
20514,66,2,0,1,0,
20515,114,2,0,1,0,
20516,105,2,0,1,0,
20517,578,2,0,1,0,
20518,116,2,0,1,0,
20519,464,2,0,1,0,
20520,134,4,0,1,0,
20521,158,1,0,1,0,
20522,645,4,0,1,1,
20523,246,3,0,1,0,
20524,473,3,0,1,1,
20525,304,8,0,1,0,
20526,559,2,0,1,1,
20527,264,12,0,1,0,
20528,100,5,0,1,0,
20529,1092,4,0,1,1,
20530,174,1,0,1,0,
20531,127,1,0,1,0,
20532,128,8,0,1,0,
20533,1344,7,0,1,1,
20534,127,1,0,1,0,
20535,218,4,0,1,0,
20536,178,1,0,1,0,
20537,1307,3,0,1,1,
20538,153,4,0,1,0,
20539,1344,1,0,1,1,
20540,168,5,0,1,0,
20541,213,3,0,1,0,
20542,978,1,0,1,1,
20543,781,5,0,1,0,
20544,588,3,0,1,0,
20545,75,2,0,1,0,
20546,145,8,0,1,0,
20547,42,4,0,1,0,
20548,50,4,0,1,0,
20549,432,3,0,1,1,
20550,454,3,0,1,0,
20551,1613,1,0,1,1,
20552,141,5,0,1,0,
20553,439,3,0,1,0,
20554,136,2,0,1,0,
20555,864,3,0,1,0,
20556,474,2,0,1,0,
20557,216,3,0,1,0,
20558,459,4,0,1,0,
20559,128,5,0,1,0,
20560,418,3,0,1,0,
20561,226,4,0,1,0,
20562,252,3,0,1,0,
20563,134,7,0,1,0,
20564,140,3,0,1,0,
20565,180,3,0,1,0,
20566,483,4,0,1,0,
20567,409,7,0,1,0,
20568,222,2,0,1,0,
20569,664,3,0,1,1,
20570,612,3,0,1,0,
20571,129,6,0,1,0,
20572,1735,4,0,1,1,
20573,243,3,0,1,0,
20574,178,8,0,1,0,
20575,124,3,0,1,0,
20576,284,4,0,1,0,
20577,129,4,0,1,0,
20578,228,5,0,1,0,
20579,940,10,0,1,1,
20580,460,2,0,1,0,
20581,796,4,0,1,1,
20582,136,5,0,1,0,
20583,58,3,0,1,0,
20584,465,6,0,1,0,
20585,112,3,0,1,0,
20586,204,6,0,1,0,
20587,711,3,0,1,0,
20588,121,3,0,1,0,
20589,83,2,0,1,0,
20590,321,4,0,1,0,
20591,1476,2,0,1,0,
20592,204,2,0,1,0,
20593,161,2,0,1,0,
20594,120,3,0,1,0,
20595,507,3,0,1,0,
20596,77,6,0,1,0,
20597,767,7,0,1,0,
20598,388,4,0,1,0,
20599,106,1,0,1,0,
20600,168,1,0,1,0,
20601,239,1,0,1,0,
20602,139,1,0,1,0,
20603,78,1,0,1,0,
20604,536,1,0,1,0,
20605,295,1,0,1,0,
20606,224,1,0,1,0,
20607,156,1,0,1,0,
20608,206,1,0,1,0,
20609,317,1,0,1,0,
20610,176,1,0,1,0,
20611,69,1,0,1,0,
20612,244,4,0,1,0,
20613,114,3,0,1,0,
20614,132,1,0,1,0,
20615,186,1,0,1,0,
20616,128,1,0,1,0,
20617,78,1,0,1,0,
20618,128,2,0,1,0,
20619,100,1,0,1,0,
20620,96,1,0,1,0,
20621,1842,1,0,1,1,
20622,332,1,0,1,0,
20623,159,1,0,1,0,
20624,127,2,0,1,0,
20625,303,1,0,1,0,
20626,969,1,0,1,1,
20627,295,1,0,1,0,
20628,157,1,0,1,0,
20629,823,1,0,1,1,
20630,58,1,0,1,0,
20631,703,1,0,1,1,
20632,618,8,0,1,1,
20633,370,4,0,1,0,
20634,55,3,0,1,0,
20635,225,1,0,1,0,
20636,460,1,0,1,0,
20637,93,2,0,1,0,
20638,455,1,0,1,1,
20639,214,2,0,1,0,
20640,139,1,0,1,0,
20641,57,2,0,1,0,
20642,107,1,0,1,0,
20643,239,1,0,1,0,
20644,142,1,0,1,0,
20645,287,1,0,1,0,
20646,86,1,0,1,0,
20647,258,2,0,1,0,
20648,185,1,0,1,0,
20649,458,1,0,1,0,
20650,211,1,0,1,0,
20651,73,1,0,1,0,
20652,121,1,0,1,0,
20653,900,1,0,1,0,
20654,143,1,0,1,0,
20655,334,1,0,1,0,
20656,112,1,0,1,0,
20657,88,1,0,1,0,
20658,123,1,0,1,0,
20659,106,3,0,1,0,
20660,115,1,0,1,0,
20661,73,1,0,1,0,
20662,71,1,0,1,0,
20663,110,2,0,1,0,
20664,846,4,0,1,1,
20665,334,1,0,1,0,
20666,105,1,0,1,0,
20667,109,1,0,1,0,
20668,110,1,0,1,0,
20669,233,2,0,1,0,
20670,57,1,0,1,0,
20671,96,1,0,1,0,
20672,58,1,0,1,0,
20673,227,1,0,1,0,
20674,127,1,0,1,0,
20675,283,1,0,1,0,
20676,104,9,0,1,0,
20677,206,1,0,1,0,
20678,91,1,0,1,0,
20679,170,1,0,1,0,
20680,460,1,0,1,0,
20681,690,1,0,1,0,
20682,100,1,0,1,0,
20683,127,1,0,1,0,
20684,192,1,0,1,0,
20685,114,1,0,1,0,
20686,159,1,0,1,0,
20687,183,1,0,1,0,
20688,80,1,0,1,0,
20689,144,1,0,1,0,
20690,132,1,0,1,0,
20691,86,2,0,1,0,
20692,269,2,0,1,0,
20693,73,1,0,1,0,
20694,261,1,0,1,0,
20695,409,2,0,1,0,
20696,100,1,0,1,0,
20697,60,1,0,1,0,
20698,165,1,0,1,0,
20699,94,1,0,1,0,
20700,325,1,0,1,0,
20701,88,1,0,1,0,
20702,201,1,0,1,0,
20703,182,6,0,1,0,
20704,403,1,0,1,0,
20705,1149,5,0,1,1,
20706,130,3,0,1,0,
20707,827,1,0,1,1,
20708,119,1,0,1,0,
20709,286,1,0,1,0,
20710,271,1,0,1,0,
20711,169,5,0,1,0,
20712,143,1,0,1,0,
20713,81,1,0,1,0,
20714,145,2,0,1,0,
20715,641,2,0,1,1,
20716,62,1,0,1,0,
20717,151,1,0,1,0,
20718,87,1,0,1,0,
20719,202,1,0,1,0,
20720,270,1,0,1,0,
20721,299,2,0,1,0,
20722,404,4,0,1,1,
20723,657,6,0,1,1,
20724,180,4,0,1,0,
20725,203,3,0,1,0,
20726,66,2,0,1,0,
20727,78,3,0,1,0,
20728,78,2,0,1,0,
20729,79,2,0,1,0,
20730,250,2,0,1,0,
20731,707,3,0,1,1,
20732,141,2,0,1,0,
20733,737,2,0,1,1,
20734,150,2,0,1,0,
20735,324,2,0,1,0,
20736,156,2,0,1,0,
20737,112,1,0,1,0,
20738,328,2,0,1,0,
20739,156,2,0,1,0,
20740,376,2,0,1,0,
20741,260,1,0,1,0,
20742,871,2,0,1,1,
20743,89,3,0,1,0,
20744,110,2,0,1,0,
20745,175,1,0,1,0,
20746,122,1,0,1,0,
20747,145,1,0,1,0,
20748,98,1,0,1,0,
20749,165,1,0,1,0,
20750,838,2,0,1,1,
20751,684,1,0,1,0,
20752,310,1,0,1,0,
20753,98,2,0,1,0,
20754,79,4,0,1,0,
20755,15,12,0,1,0,
20756,1038,1,0,1,1,
20757,559,2,0,1,0,
20758,136,2,0,1,0,
20759,733,5,0,1,0,
20760,713,1,0,1,0,
20761,243,3,0,1,0,
20762,104,5,0,1,0,
20763,517,1,0,1,0,
20764,217,11,0,1,0,
20765,195,1,0,1,0,
20766,343,1,0,1,0,
20767,116,1,0,1,0,
20768,96,1,0,1,0,
20769,111,1,0,1,0,
20770,158,1,0,1,0,
20771,92,4,0,1,0,
20772,327,1,0,1,0,
20773,990,1,0,1,1,
20774,523,1,0,1,0,
20775,160,3,0,1,0,
20776,152,5,0,1,0,
20777,69,1,0,1,0,
20778,144,1,0,1,0,
20779,529,1,0,1,1,
20780,363,1,0,1,0,
20781,76,1,0,1,0,
20782,342,1,0,1,0,
20783,306,1,0,1,1,
20784,31,1,0,1,0,
20785,75,4,0,1,0,
20786,111,1,0,1,0,
20787,68,2,0,1,0,
20788,1148,2,0,1,1,
20789,257,3,0,1,0,
20790,99,1,0,1,0,
20791,356,1,0,1,0,
20792,212,3,0,1,0,
20793,139,2,0,1,0,
20794,490,2,0,1,0,
20795,175,5,0,1,0,
20796,130,2,0,1,0,
20797,121,1,0,1,0,
20798,78,1,0,1,0,
20799,73,1,0,1,0,
20800,84,2,0,1,0,
20801,168,1,0,1,0,
20802,388,3,0,1,0,
20803,99,3,0,1,0,
20804,418,4,0,1,0,
20805,222,3,0,1,0,
20806,73,3,0,1,0,
20807,202,3,0,1,0,
20808,394,3,0,1,0,
20809,109,3,0,1,0,
20810,233,6,0,1,0,
20811,338,2,0,1,0,
20812,107,8,0,1,0,
20813,163,2,0,1,0,
20814,86,3,0,1,0,
20815,83,3,0,1,0,
20816,399,2,0,1,0,
20817,274,2,0,1,0,
20818,150,3,0,1,0,
20819,209,3,0,1,0,
20820,67,3,0,1,0,
20821,75,3,0,1,0,
20822,181,5,0,1,0,
20823,413,4,0,1,0,
20824,58,3,0,1,0,
20825,399,2,0,1,0,
20826,48,8,0,1,0,
20827,275,8,0,1,0,
20828,449,3,0,1,0,
20829,536,3,0,1,0,
20830,158,5,0,1,0,
20831,113,4,0,1,0,
20832,127,2,0,1,0,
20833,740,4,0,1,0,
20834,75,2,0,1,0,
20835,178,5,0,1,0,
20836,65,8,0,1,0,
20837,152,4,0,1,0,
20838,464,3,0,1,0,
20839,96,2,0,1,0,
20840,64,1,0,1,0,
20841,76,1,0,1,0,
20842,106,1,0,1,0,
20843,81,1,0,1,0,
20844,169,1,0,1,0,
20845,103,1,0,1,0,
20846,82,1,0,1,0,
20847,152,1,0,1,0,
20848,90,1,0,1,0,
20849,115,1,0,1,0,
20850,67,1,0,1,0,
20851,175,1,0,1,0,
20852,110,3,0,1,0,
20853,123,1,0,1,0,
20854,719,1,0,1,0,
20855,125,1,0,1,0,
20856,259,2,0,1,0,
20857,81,1,0,1,0,
20858,373,1,0,1,0,
20859,36,1,0,1,0,
20860,157,1,0,1,0,
20861,133,1,0,1,0,
20862,106,1,0,1,0,
20863,707,1,0,1,1,
20864,144,2,0,1,0,
20865,360,3,0,1,0,
20866,55,1,0,1,0,
20867,87,1,0,1,0,
20868,266,1,0,1,0,
20869,149,1,0,1,0,
20870,366,1,0,1,0,
20871,87,1,0,1,0,
20872,96,1,0,1,0,
20873,85,1,0,1,0,
20874,169,5,0,1,0,
20875,250,1,0,1,0,
20876,109,1,0,1,0,
20877,206,1,0,1,0,
20878,184,1,0,1,0,
20879,41,1,0,1,0,
20880,252,2,0,1,0,
20881,154,1,0,1,0,
20882,103,1,0,1,0,
20883,137,1,0,1,0,
20884,238,2,0,1,0,
20885,55,1,0,1,0,
20886,125,1,0,1,0,
20887,98,1,0,1,0,
20888,107,1,0,1,0,
20889,71,1,0,1,0,
20890,151,3,0,1,0,
20891,169,3,0,1,0,
20892,167,1,0,1,0,
20893,114,2,0,1,0,
20894,50,3,0,1,0,
20895,47,1,0,1,0,
20896,92,1,0,1,0,
20897,228,1,0,1,0,
20898,293,1,0,1,0,
20899,98,1,0,1,0,
20900,205,1,0,1,0,
20901,107,1,0,1,0,
20902,260,6,0,1,0,
20903,152,2,0,1,0,
20904,200,2,0,1,0,
20905,127,3,0,1,0,
20906,10,1,0,1,0,
20907,273,3,0,1,0,
20908,101,1,0,1,0,
20909,465,1,0,1,0,
20910,145,1,0,1,0,
20911,593,2,0,1,1,
20912,93,1,0,1,0,
20913,141,1,0,1,0,
20914,155,1,0,1,0,
20915,370,2,0,1,0,
20916,111,1,0,1,0,
20917,159,1,0,1,0,
20918,1217,2,0,1,0,
20919,313,1,0,1,0,
20920,38,1,0,1,0,
20921,213,1,0,1,0,
20922,297,2,0,1,0,
20923,128,2,0,1,0,
20924,812,1,0,1,1,
20925,356,1,0,1,0,
20926,605,1,0,1,0,
20927,86,2,0,1,0,
20928,935,1,0,1,0,
20929,143,1,0,1,0,
20930,92,1,0,1,0,
20931,414,2,0,1,0,
20932,95,1,0,1,0,
20933,127,1,0,1,0,
20934,103,1,0,1,0,
20935,69,3,0,1,0,
20936,90,2,0,1,0,
20937,148,13,0,1,0,
20938,110,5,0,1,0,
20939,515,1,0,1,0,
20940,214,1,0,1,0,
20941,457,1,0,1,0,
20942,421,1,0,1,0,
20943,240,1,0,1,0,
20944,112,1,0,1,0,
20945,374,2,0,1,0,
20946,423,2,0,1,0,
20947,503,1,0,1,0,
20948,158,1,0,1,0,
20949,95,1,0,1,0,
20950,67,1,0,1,0,
20951,93,1,0,1,0,
20952,230,1,0,1,0,
20953,113,1,0,1,0,
20954,103,1,0,1,0,
20955,106,3,0,1,0,
20956,294,6,0,1,0,
20957,165,1,0,1,0,
20958,59,2,0,1,0,
20959,51,3,0,1,0,
20960,56,2,0,1,0,
20961,108,1,0,1,0,
20962,89,1,0,1,0,
20963,174,1,0,1,0,
20964,112,1,0,1,0,
20965,146,1,0,1,0,
20966,406,1,0,1,0,
20967,518,1,0,1,1,
20968,272,1,0,1,0,
20969,168,1,0,1,0,
20970,314,1,0,1,0,
20971,260,1,0,1,0,
20972,85,2,0,1,0,
20973,87,5,0,1,0,
20974,90,3,0,1,0,
20975,505,1,0,1,1,
20976,104,3,0,1,0,
20977,511,2,0,1,0,
20978,187,2,0,1,0,
20979,197,2,0,1,0,
20980,78,1,0,1,0,
20981,118,2,0,1,0,
20982,343,1,0,1,0,
20983,221,3,0,1,0,
20984,280,2,0,1,0,
20985,265,1,0,1,0,
20986,158,1,0,1,0,
20987,206,1,0,1,0,
20988,133,2,0,1,0,
20989,159,1,0,1,0,
20990,924,2,0,1,0,
20991,145,1,0,1,0,
20992,85,3,0,1,0,
20993,64,1,0,1,0,
20994,214,2,0,1,0,
20995,834,9,0,1,1,
20996,3322,1,0,1,0,
20997,153,1,0,1,0,
20998,136,1,0,1,0,
20999,366,1,0,1,0,
21000,260,1,0,1,0,
21001,107,4,0,1,0,
21002,1184,2,0,1,1,
21003,208,4,0,1,0,
21004,698,1,0,1,1,
21005,11,14,0,1,0,
21006,433,3,0,1,0,
21007,134,3,0,1,0,
21008,80,3,0,1,0,
21009,95,1,0,1,0,
21010,201,1,0,1,0,
21011,1151,1,0,1,1,
21012,189,2,0,1,0,
21013,168,2,0,1,0,
21014,61,2,0,1,0,
21015,388,4,0,1,0,
21016,122,1,0,1,0,
21017,448,3,0,1,0,
21018,60,1,0,1,0,
21019,167,4,0,1,0,
21020,92,1,0,1,0,
21021,350,2,0,1,0,
21022,449,1,0,1,0,
21023,158,1,0,1,0,
21024,388,1,0,1,0,
21025,145,1,0,1,0,
21026,112,8,0,1,0,
21027,217,2,0,1,0,
21028,153,3,0,1,0,
21029,337,1,0,1,0,
21030,94,3,0,1,0,
21031,425,2,0,1,0,
21032,377,2,0,1,0,
21033,52,2,0,1,0,
21034,168,4,0,1,0,
21035,1231,2,0,1,1,
21036,41,1,0,1,0,
21037,347,1,0,1,0,
21038,789,1,0,1,0,
21039,636,1,0,1,0,
21040,34,3,0,1,0,
21041,65,2,0,1,0,
21042,128,3,0,1,0,
21043,884,2,0,1,1,
21044,63,1,0,1,0,
21045,187,2,0,1,0,
21046,170,3,0,1,0,
21047,129,1,0,1,0,
21048,277,2,0,1,0,
21049,84,4,0,1,0,
21050,219,7,0,1,0,
21051,38,1,0,1,0,
21052,244,1,0,1,0,
21053,155,5,0,1,0,
21054,91,1,0,1,0,
21055,31,1,0,1,0,
21056,65,2,0,1,0,
21057,120,2,0,1,0,
21058,49,1,0,1,0,
21059,365,1,0,1,0,
21060,248,1,0,1,0,
21061,101,1,0,1,0,
21062,85,1,0,1,0,
21063,178,2,0,1,0,
21064,138,4,0,1,0,
21065,234,3,0,1,0,
21066,753,13,0,1,1,
21067,904,3,0,1,1,
21068,478,1,0,1,0,
21069,124,3,0,1,0,
21070,227,3,0,1,0,
21071,226,3,0,1,0,
21072,163,3,0,1,0,
21073,306,5,0,1,0,
21074,89,4,0,1,0,
21075,137,1,0,1,0,
21076,244,1,0,1,0,
21077,64,2,0,1,0,
21078,386,1,0,1,0,
21079,110,1,0,1,0,
21080,136,3,0,1,0,
21081,286,2,0,1,0,
21082,119,3,0,1,0,
21083,109,2,0,1,0,
21084,86,3,0,1,0,
21085,211,4,0,1,0,
21086,126,3,0,1,0,
21087,314,2,0,1,0,
21088,253,5,0,1,0,
21089,390,3,0,1,0,
21090,204,4,0,1,0,
21091,45,3,0,1,0,
21092,109,2,0,1,0,
21093,127,3,0,1,0,
21094,76,2,0,1,0,
21095,1579,2,0,1,1,
21096,96,3,0,1,0,
21097,1871,2,0,1,0,
21098,92,2,0,1,0,
21099,125,3,0,1,0,
21100,618,3,0,1,1,
21101,90,3,0,1,0,
21102,773,2,0,1,1,
21103,762,2,0,1,1,
21104,139,3,0,1,0,
21105,671,2,0,1,1,
21106,181,5,0,1,0,
21107,54,3,0,1,0,
21108,59,7,0,1,0,
21109,299,3,0,1,0,
21110,92,5,0,1,0,
21111,73,4,0,1,0,
21112,638,4,0,1,1,
21113,594,2,0,1,1,
21114,105,2,0,1,0,
21115,180,2,0,1,0,
21116,140,2,0,1,0,
21117,458,2,0,1,0,
21118,195,2,0,1,0,
21119,87,3,0,1,0,
21120,197,4,0,1,0,
21121,203,2,0,1,0,
21122,131,2,0,1,0,
21123,251,2,0,1,0,
21124,68,2,0,1,0,
21125,109,2,0,1,0,
21126,114,3,0,1,0,
21127,124,2,0,1,0,
21128,105,3,0,1,0,
21129,108,3,0,1,0,
21130,113,2,0,1,0,
21131,161,4,0,1,0,
21132,233,7,0,1,0,
21133,882,4,0,1,1,
21134,115,5,0,1,0,
21135,341,2,0,1,0,
21136,145,5,0,1,0,
21137,26,9,0,1,0,
21138,151,9,0,1,0,
21139,85,2,0,1,0,
21140,313,2,0,1,0,
21141,230,4,0,1,0,
21142,157,3,0,1,0,
21143,393,3,0,1,0,
21144,111,4,0,1,0,
21145,84,9,0,1,0,
21146,51,6,0,1,0,
21147,528,3,0,1,1,
21148,73,3,0,1,0,
21149,71,2,0,1,0,
21150,70,3,0,1,0,
21151,146,3,0,1,0,
21152,151,5,0,1,0,
21153,74,2,0,1,0,
21154,266,2,0,1,0,
21155,452,2,0,1,0,
21156,347,3,0,1,0,
21157,114,2,0,1,0,
21158,34,11,0,1,0,
21159,113,2,0,1,0,
21160,122,4,0,1,0,
21161,48,5,0,1,0,
21162,80,2,0,1,0,
21163,104,2,0,1,0,
21164,94,2,0,1,0,
21165,70,2,0,1,0,
21166,121,5,0,1,0,
21167,145,3,0,1,0,
21168,61,2,0,1,0,
21169,143,2,0,1,0,
21170,172,2,0,1,0,
21171,71,3,0,1,0,
21172,45,3,0,1,0,
21173,91,2,0,1,0,
21174,513,4,0,1,0,
21175,92,3,0,1,0,
21176,89,2,0,1,0,
21177,96,2,0,1,0,
21178,115,2,0,1,0,
21179,121,2,0,1,0,
21180,119,4,0,1,0,
21181,176,2,0,1,0,
21182,507,5,0,1,0,
21183,69,3,0,1,0,
21184,98,3,0,1,0,
21185,195,2,0,1,0,
21186,104,2,0,1,0,
21187,515,3,0,1,0,
21188,86,4,0,1,0,
21189,40,2,0,1,0,
21190,100,3,0,1,0,
21191,27,12,0,1,0,
21192,97,3,0,1,0,
21193,166,2,0,1,0,
21194,309,2,0,1,1,
21195,113,2,0,1,0,
21196,124,2,0,1,0,
21197,207,3,0,1,0,
21198,90,3,0,1,0,
21199,100,2,0,1,0,
21200,219,2,0,1,0,
21201,129,2,0,1,0,
21202,128,2,0,1,0,
21203,75,4,0,1,0,
21204,67,2,0,1,0,
21205,111,2,0,1,0,
21206,498,2,0,1,0,
21207,203,2,0,1,0,
21208,96,7,0,1,0,
21209,111,4,0,1,0,
21210,245,7,0,1,0,
21211,585,2,0,1,0,
21212,140,7,0,1,0,
21213,240,2,0,1,0,
21214,235,2,0,1,0,
21215,98,4,0,1,0,
21216,129,2,0,1,0,
21217,315,2,0,1,0,
21218,147,5,0,1,0,
21219,134,4,0,1,0,
21220,95,4,0,1,0,
21221,63,1,0,1,0,
21222,431,4,0,1,0,
21223,29,2,0,1,0,
21224,197,2,0,1,0,
21225,93,1,0,1,0,
21226,697,2,0,1,1,
