client_id,age,job,marital,education,credit_default,mortgage,month,day,contact_duration,number_contacts,previous_campaign_contacts,previous_outcome,cons_price_idx,euribor_three_months,campaign_outcome,year,last_contact_date
26007,31,entrepreneur,married,high_school,0,1,,21,112,2,0,1,93.2,4.12,0,2024,
26008,43,admin_,married,university_degree,0,0,,16,748,2,0,1,93.2,4.12,0,2024,
26009,37,entrepreneur,married,university_degree,0,0,,6,184,4,0,1,93.2,4.12,0,2024,
26010,37,entrepreneur,married,university_degree,0,0,,5,202,2,1,0,93.2,4.12,0,2024,
26011,35,admin_,single,university_degree,0,1,,19,273,2,0,1,93.2,4.12,0,2024,
26012,38,admin_,married,university_degree,0,1,,16,223,2,0,1,93.2,4.12,0,2024,
26013,43,management,married,university_degree,0,0,,13,382,2,0,1,93.2,4.12,0,2024,
26014,32,admin_,married,university_degree,0,1,,30,278,3,0,1,93.2,4.12,0,2024,
26015,42,technician,married,basic_9y,0,0,,28,294,2,0,1,93.2,4.12,0,2024,
26016,52,management,married,university_degree,0,1,,20,783,3,0,1,93.2,4.12,1,2024,
26017,31,admin_,married,basic_9y,0,1,,3,1662,3,0,1,93.2,4.12,0,2024,
26018,38,admin_,single,university_degree,0,0,,11,79,2,0,1,93.2,4.12,0,2024,
26019,36,entrepreneur,single,university_degree,0,1,,2,115,2,0,1,93.2,4.12,0,2024,
26020,33,admin_,single,university_degree,0,1,,12,101,2,1,0,93.2,4.12,0,2024,
26021,55,management,married,professional_course,0,1,,1,223,2,0,1,93.2,4.12,0,2024,
26022,42,management,married,university_degree,,1,,8,126,2,0,1,93.2,4.12,0,2024,
26023,43,management,married,university_degree,0,0,,14,73,2,1,0,93.2,4.12,0,2024,
26024,32,management,single,university_degree,0,0,,28,163,2,0,1,93.2,4.12,0,2024,
26025,36,blue-collar,married,basic_6y,0,0,,15,299,2,0,1,93.2,4.12,0,2024,
26026,30,blue-collar,married,professional_course,0,1,,11,107,3,0,1,93.2,4.12,0,2024,
26027,45,admin_,married,university_degree,0,1,,8,70,3,0,1,93.2,4.12,0,2024,
26028,41,admin_,divorced,basic_9y,0,,,14,258,2,0,1,93.2,4.12,0,2024,
26029,36,entrepreneur,single,university_degree,0,0,,14,1120,2,0,1,93.2,4.12,1,2024,
26030,46,blue-collar,married,basic_4y,0,1,,7,223,4,0,1,93.2,4.12,0,2024,
26031,35,technician,married,university_degree,0,1,,5,184,2,0,1,93.2,4.12,0,2024,
26032,33,management,married,university_degree,0,0,,5,523,2,0,1,93.2,4.12,0,2024,
26033,31,technician,single,high_school,0,1,,5,77,4,0,1,93.2,4.12,0,2024,
26034,54,blue-collar,married,basic_4y,0,1,,16,252,2,1,0,93.2,4.12,0,2024,
26035,40,blue-collar,married,basic_6y,,0,,6,104,3,0,1,93.2,4.12,0,2024,
26036,38,technician,married,professional_course,,1,,8,433,2,0,1,93.2,4.12,0,2024,
26037,51,management,married,high_school,,0,,21,178,3,0,1,93.2,4.12,0,2024,
26038,34,services,single,high_school,0,0,,10,174,2,0,1,93.2,4.12,0,2024,
26039,46,technician,married,basic_9y,0,1,,23,354,2,0,1,93.2,4.12,0,2024,
26040,40,technician,married,high_school,0,0,,26,231,4,0,1,93.2,4.12,0,2024,
26041,30,technician,single,professional_course,0,0,,9,757,2,0,1,93.2,4.12,1,2024,
26042,35,management,married,university_degree,0,1,,7,130,3,0,1,93.2,4.12,0,2024,
26043,46,management,married,university_degree,0,1,,12,111,2,0,1,93.2,4.12,0,2024,
26044,52,admin_,married,high_school,0,1,,27,130,2,1,0,93.2,4.12,0,2024,
26045,31,blue-collar,married,basic_4y,0,0,,11,374,2,0,1,93.2,4.12,0,2024,
26046,53,blue-collar,divorced,basic_6y,0,1,,11,95,3,0,1,93.2,4.12,0,2024,
26047,56,entrepreneur,married,basic_9y,0,0,,22,680,2,1,0,93.2,4.12,1,2024,
26048,46,management,divorced,high_school,0,1,,4,191,2,1,0,93.2,4.12,0,2024,
26049,30,admin_,married,high_school,0,1,,19,193,2,0,1,93.2,4.12,0,2024,
26050,53,technician,single,professional_course,0,1,,7,1468,3,0,1,93.2,4.12,1,2024,
26051,39,blue-collar,married,basic_6y,,0,,20,188,5,0,1,93.2,4.12,0,2024,
26052,45,technician,married,university_degree,0,0,,13,221,2,1,0,93.2,4.12,0,2024,
26053,36,admin_,single,university_degree,0,0,,21,59,2,0,1,93.2,4.12,0,2024,
26054,33,services,married,high_school,0,1,,24,314,3,0,1,93.2,4.12,0,2024,
26055,30,admin_,married,high_school,,1,,29,246,3,0,1,93.2,4.12,0,2024,
26056,31,blue-collar,single,high_school,0,1,,30,154,2,0,1,93.2,4.12,0,2024,
26057,45,blue-collar,married,basic_9y,0,1,,5,432,2,0,1,93.2,4.12,0,2024,
26058,37,services,married,high_school,0,1,,5,584,2,0,1,93.2,4.12,0,2024,
26059,42,blue-collar,married,basic_4y,0,1,,20,140,3,0,1,93.2,4.12,0,2024,
26060,36,management,divorced,high_school,0,0,,1,709,2,0,1,93.2,4.12,1,2024,
26061,44,services,married,high_school,0,0,,8,635,3,1,0,93.2,4.12,0,2024,
26062,48,housemaid,single,high_school,,1,,13,449,2,0,1,93.2,4.12,0,2024,
26063,55,management,married,university_degree,0,0,,22,108,4,1,0,93.2,4.12,0,2024,
26064,40,admin_,single,high_school,0,0,,22,53,2,0,1,93.2,4.12,0,2024,
26065,34,management,married,university_degree,0,,,14,151,2,0,1,93.2,4.12,0,2024,
26066,56,management,divorced,university_degree,0,0,,28,287,3,0,1,93.2,4.12,0,2024,
26067,56,management,married,university_degree,0,0,,4,266,2,0,1,93.2,4.12,0,2024,
26068,41,housemaid,divorced,university_degree,0,0,,18,105,2,1,0,93.2,4.12,0,2024,
26069,36,admin_,divorced,high_school,0,1,,5,225,2,0,1,93.2,4.12,0,2024,
26070,32,blue-collar,married,basic_6y,,1,,28,154,2,0,1,93.2,4.12,0,2024,
26071,40,blue-collar,married,basic_6y,0,,,1,172,3,0,1,93.2,4.12,0,2024,
26072,50,management,married,basic_6y,0,0,,10,221,5,0,1,93.2,4.12,0,2024,
26073,43,admin_,married,university_degree,0,1,,23,209,2,0,1,93.2,4.12,0,2024,
26074,36,management,married,high_school,0,0,,9,356,2,0,1,93.2,4.12,0,2024,
26075,49,admin_,single,basic_9y,0,1,,2,259,2,0,1,93.2,4.12,0,2024,
26076,33,technician,married,university_degree,0,0,,21,91,2,0,1,93.2,4.12,0,2024,
26077,38,services,married,high_school,0,1,,20,729,3,0,1,93.2,4.12,0,2024,
26078,32,services,divorced,high_school,0,0,,11,744,2,0,1,93.2,4.12,0,2024,
26079,39,services,divorced,high_school,0,1,,18,222,3,1,0,93.2,4.12,0,2024,
26080,29,admin_,married,university_degree,0,0,,16,406,3,0,1,93.2,4.12,0,2024,
26081,33,services,married,high_school,0,1,,13,307,3,0,1,93.2,4.12,0,2024,
26082,48,housemaid,married,basic_6y,0,1,,28,1337,4,1,0,93.2,4.12,0,2024,
26083,35,blue-collar,married,basic_9y,0,1,,10,178,2,0,1,93.2,4.12,0,2024,
26084,53,entrepreneur,married,unknown,0,0,,16,304,2,0,1,93.2,4.12,0,2024,
26085,32,admin_,single,university_degree,0,0,,11,1307,3,1,0,93.2,4.12,0,2024,
26086,50,admin_,married,high_school,0,0,,28,93,3,1,0,93.2,4.12,0,2024,
26087,49,technician,divorced,basic_9y,0,0,,6,225,5,0,1,93.2,4.12,0,2024,
26088,35,technician,single,high_school,0,0,,14,515,5,0,1,93.2,4.12,0,2024,
26089,44,blue-collar,married,basic_6y,0,0,,1,312,3,0,1,93.2,4.12,0,2024,
26090,40,technician,divorced,high_school,0,1,,29,243,2,1,0,93.2,4.12,0,2024,
26091,39,admin_,married,university_degree,0,0,,20,117,2,0,1,93.2,4.12,0,2024,
26092,46,admin_,single,high_school,0,1,,9,207,2,1,0,93.2,4.12,0,2024,
26093,44,entrepreneur,married,university_degree,0,0,,11,67,2,1,0,93.2,4.12,0,2024,
26094,33,services,married,high_school,0,0,,3,581,2,0,1,93.2,4.12,0,2024,
26095,44,entrepreneur,married,university_degree,0,1,,22,676,2,0,1,93.2,4.12,0,2024,
26096,54,blue-collar,married,basic_6y,,0,,27,300,5,1,0,93.2,4.12,0,2024,
26097,37,management,married,university_degree,0,0,,18,611,2,0,1,93.2,4.12,0,2024,
26098,32,services,single,university_degree,0,1,,14,52,2,0,1,93.2,4.12,0,2024,
26099,48,management,married,high_school,,0,,25,275,3,0,1,93.2,4.12,0,2024,
26100,32,blue-collar,married,basic_6y,0,0,,15,188,2,0,1,93.2,4.12,0,2024,
26101,56,management,married,university_degree,0,1,,23,130,2,0,1,93.2,4.12,0,2024,
26102,36,technician,married,high_school,0,1,,12,46,2,0,1,93.2,4.12,0,2024,
26103,31,technician,single,university_degree,0,1,,17,143,3,0,1,93.2,4.12,0,2024,
26104,39,blue-collar,married,basic_6y,0,1,,21,214,2,1,2,93.2,4.12,0,2024,
26105,52,entrepreneur,married,university_degree,,1,,3,248,3,0,1,93.2,4.12,0,2024,
26106,36,technician,married,professional_course,0,1,,8,159,7,0,1,93.2,4.12,0,2024,
26107,37,management,married,university_degree,0,0,,24,307,2,0,1,93.2,4.12,0,2024,
26108,36,services,married,university_degree,0,1,,5,37,2,0,1,93.2,4.12,0,2024,
26109,30,blue-collar,married,basic_4y,0,1,,11,193,5,0,1,93.2,4.12,0,2024,
26110,30,unemployed,single,unknown,0,1,,26,1271,2,0,1,93.2,4.12,1,2024,
26111,30,blue-collar,married,basic_9y,0,0,,21,167,2,0,1,93.2,4.12,0,2024,
26112,47,housemaid,divorced,basic_4y,,1,,10,475,2,0,1,93.2,4.12,0,2024,
26113,36,blue-collar,single,basic_9y,0,0,,7,590,2,0,1,93.2,4.12,0,2024,
26114,32,technician,married,professional_course,0,1,,6,196,3,1,0,93.2,4.12,0,2024,
26115,34,management,married,high_school,0,1,,24,228,3,0,1,93.2,4.12,0,2024,
26116,45,admin_,divorced,basic_9y,0,1,,15,575,9,0,1,93.2,4.12,0,2024,
26117,40,entrepreneur,married,basic_4y,0,1,,20,322,3,0,1,93.2,4.12,0,2024,
26118,31,blue-collar,divorced,basic_9y,0,0,,11,546,3,0,1,93.2,4.12,0,2024,
26119,29,admin_,divorced,professional_course,0,0,,8,1435,3,1,0,93.2,4.12,0,2024,
26120,50,admin_,married,university_degree,0,1,,29,332,4,0,1,93.2,4.12,0,2024,
26121,33,management,married,university_degree,0,1,,8,214,2,0,1,93.2,4.12,0,2024,
26122,41,management,married,university_degree,0,1,,15,501,4,0,1,93.2,4.12,0,2024,
26123,55,technician,married,high_school,,1,,15,285,2,0,1,93.2,4.12,0,2024,
26124,36,blue-collar,married,basic_6y,,1,,1,320,3,0,1,93.2,4.12,0,2024,
26125,31,entrepreneur,married,university_degree,0,0,,23,723,2,0,1,93.2,4.12,0,2024,
26126,51,entrepreneur,divorced,university_degree,0,1,,2,89,3,0,1,93.2,4.12,0,2024,
26127,31,technician,single,university_degree,,0,,8,193,3,0,1,93.2,4.12,0,2024,
26128,43,blue-collar,married,basic_4y,0,1,,4,284,5,0,1,93.2,4.12,0,2024,
26129,38,technician,married,professional_course,,0,,22,135,4,0,1,93.2,4.12,0,2024,
26130,39,housemaid,divorced,high_school,0,0,,30,214,3,0,1,93.2,4.12,0,2024,
26131,45,blue-collar,married,basic_9y,,1,,6,162,2,0,1,93.2,4.12,0,2024,
26132,48,services,married,high_school,,0,,29,303,3,0,1,93.2,4.12,0,2024,
26133,46,blue-collar,married,basic_9y,,1,,7,575,6,0,1,93.2,4.12,0,2024,
26134,40,blue-collar,single,basic_9y,0,,,24,245,4,0,1,93.2,4.12,0,2024,
26135,53,management,married,basic_4y,0,1,,17,64,7,0,1,93.2,4.12,0,2024,
26136,29,services,single,high_school,0,1,,17,146,3,1,0,93.2,4.12,0,2024,
26137,36,blue-collar,married,basic_6y,0,0,,12,281,2,0,1,93.2,4.12,0,2024,
26138,29,technician,single,professional_course,0,1,,10,182,2,0,1,93.2,4.12,0,2024,
26139,53,admin_,married,high_school,0,0,,21,291,2,0,1,93.2,4.12,0,2024,
26140,54,management,married,basic_6y,0,1,,22,616,3,1,0,93.2,4.12,0,2024,
26141,36,admin_,single,university_degree,0,0,,25,186,5,0,1,93.2,4.12,0,2024,
26142,53,unemployed,married,basic_9y,0,1,,5,248,2,0,1,93.2,4.12,0,2024,
26143,33,entrepreneur,married,university_degree,0,1,,2,380,2,0,1,93.2,4.12,0,2024,
26144,29,services,married,basic_6y,0,0,,29,314,2,1,0,93.2,4.12,0,2024,
26145,30,unemployed,single,professional_course,0,0,,18,206,3,0,1,93.2,4.12,0,2024,
26146,38,entrepreneur,married,professional_course,0,1,,27,519,2,0,1,93.2,4.12,0,2024,
26147,30,blue-collar,married,basic_4y,0,0,,15,209,3,0,1,93.2,4.12,0,2024,
26148,50,entrepreneur,married,university_degree,0,1,,5,185,2,1,0,93.2,4.12,0,2024,
26149,38,blue-collar,single,basic_4y,0,0,,6,335,2,0,1,93.2,4.12,0,2024,
26150,30,services,married,high_school,0,0,,30,131,3,1,0,93.2,4.12,0,2024,
26151,36,admin_,single,university_degree,0,1,,11,71,4,0,1,93.2,4.12,0,2024,
26152,52,technician,married,basic_9y,0,1,,14,323,2,0,1,93.2,4.12,0,2024,
26153,53,self-employed,married,university_degree,,1,,5,70,4,0,1,93.2,4.12,0,2024,
26154,38,technician,married,professional_course,0,0,,28,62,3,1,0,93.2,4.12,0,2024,
26155,31,admin_,married,university_degree,0,0,,21,596,2,0,1,93.2,4.12,0,2024,
26156,48,admin_,married,university_degree,0,1,,14,517,2,1,0,93.2,4.12,0,2024,
26157,33,admin_,single,high_school,0,1,,19,208,2,0,1,93.2,4.12,0,2024,
26158,38,blue-collar,married,basic_9y,,0,,13,145,3,0,1,93.2,4.12,0,2024,
26159,48,management,married,university_degree,,0,,17,52,3,0,1,93.2,4.12,0,2024,
26160,38,technician,married,professional_course,0,1,,6,11,3,0,1,93.2,4.12,0,2024,
26161,53,blue-collar,divorced,basic_4y,0,1,,30,206,5,0,1,93.2,4.12,0,2024,
26162,34,technician,married,professional_course,0,1,,5,107,2,0,1,93.2,4.12,0,2024,
26163,33,admin_,married,university_degree,0,1,,28,54,7,0,1,93.2,4.12,0,2024,
26164,53,management,married,basic_4y,0,1,,20,107,2,0,1,93.2,4.12,0,2024,
26165,36,admin_,single,university_degree,0,0,,5,102,2,0,1,93.2,4.12,0,2024,
26166,34,management,single,high_school,0,1,,30,201,2,1,2,93.2,4.12,0,2024,
26167,37,admin_,single,university_degree,0,1,,9,844,2,0,1,93.2,4.12,0,2024,
26168,35,housemaid,single,basic_4y,,1,,3,66,2,1,2,93.2,4.12,0,2024,
26169,45,entrepreneur,married,university_degree,,1,,27,278,7,0,1,93.2,4.12,0,2024,
26170,32,admin_,single,university_degree,0,0,,29,1311,2,0,1,93.2,4.12,0,2024,
26171,38,admin_,single,university_degree,0,1,,20,255,6,0,1,93.2,4.12,0,2024,
26172,30,services,married,high_school,0,1,,8,599,4,1,0,93.2,4.12,0,2024,
26173,38,services,married,unknown,0,1,,2,339,3,0,1,93.2,4.12,0,2024,
26174,31,entrepreneur,married,basic_9y,0,0,,8,558,3,0,1,93.2,4.12,0,2024,
26175,36,blue-collar,married,basic_6y,0,1,,9,800,6,0,1,93.2,4.12,0,2024,
26176,29,blue-collar,married,high_school,0,0,,2,854,2,0,1,93.2,4.12,0,2024,
26177,53,blue-collar,divorced,basic_6y,0,1,,16,635,6,0,1,93.2,4.12,0,2024,
26178,29,blue-collar,married,high_school,0,1,,30,72,3,0,1,93.2,4.076,0,2024,
26179,49,technician,married,university_degree,0,1,,6,14,7,0,1,93.2,4.076,0,2024,
26180,30,admin_,divorced,high_school,0,1,,22,274,2,0,1,93.2,4.076,0,2024,
26181,39,entrepreneur,married,professional_course,0,1,,8,291,2,0,1,93.2,4.076,0,2024,
26182,36,blue-collar,single,basic_6y,0,1,,20,82,3,0,1,93.2,4.076,0,2024,
26183,47,self-employed,single,professional_course,0,1,,18,97,2,0,1,93.2,4.076,0,2024,
26184,34,management,married,university_degree,0,1,,13,130,6,0,1,93.2,4.076,0,2024,
26185,33,management,single,university_degree,0,1,,23,88,2,1,0,93.2,4.076,0,2024,
26186,41,blue-collar,married,basic_4y,0,1,,30,132,3,0,1,93.2,4.076,0,2024,
26187,33,admin_,single,university_degree,0,0,,21,36,3,0,1,93.2,4.076,0,2024,
26188,41,technician,married,basic_9y,0,1,,2,348,3,0,1,93.2,4.076,0,2024,
26189,39,services,married,professional_course,0,0,,29,161,7,0,1,93.2,4.076,0,2024,
26190,45,technician,divorced,professional_course,0,0,,26,77,2,0,1,93.2,4.076,0,2024,
26191,29,unemployed,married,basic_4y,,0,,4,143,6,0,1,93.2,4.076,0,2024,
26192,49,admin_,divorced,professional_course,0,0,,19,80,5,1,0,93.2,4.076,0,2024,
26193,35,technician,married,professional_course,0,0,,28,366,6,0,1,93.2,4.076,0,2024,
26194,31,admin_,married,university_degree,0,1,,18,298,2,1,2,93.2,4.076,0,2024,
26195,53,blue-collar,married,basic_9y,,0,,25,64,2,0,1,93.2,4.076,0,2024,
26196,33,technician,married,professional_course,0,1,,13,51,7,0,1,93.2,4.076,0,2024,
26197,42,admin_,married,university_degree,0,1,,4,75,2,1,2,93.2,4.076,0,2024,
26198,53,housemaid,married,unknown,0,1,,22,65,2,0,1,93.2,4.076,0,2024,
26199,39,entrepreneur,married,professional_course,0,1,,15,69,2,0,1,93.2,4.076,0,2024,
26200,31,blue-collar,married,basic_4y,0,0,,25,37,2,0,1,93.2,4.076,0,2024,
26201,37,management,married,unknown,0,1,,14,632,2,0,1,93.2,4.076,0,2024,
26202,30,admin_,divorced,high_school,0,1,,23,48,2,0,1,93.2,4.076,0,2024,
26203,31,services,married,basic_9y,0,1,,16,57,2,0,1,93.2,4.076,0,2024,
26204,48,services,single,unknown,0,1,,21,164,2,0,1,93.2,4.076,0,2024,
26205,44,admin_,single,professional_course,0,0,,14,48,3,0,1,93.2,4.076,0,2024,
26206,34,technician,married,professional_course,0,1,,12,42,7,0,1,93.2,4.076,0,2024,
26207,37,management,married,unknown,0,0,,18,171,2,1,0,93.2,4.076,0,2024,
26208,31,unemployed,married,high_school,0,1,,28,91,2,0,1,93.2,4.076,0,2024,
26209,30,technician,single,university_degree,0,0,,23,78,2,0,1,93.2,4.076,0,2024,
26210,37,admin_,married,high_school,0,,,29,518,2,0,1,93.2,4.076,0,2024,
26211,43,blue-collar,divorced,basic_9y,0,,,6,73,3,0,1,93.2,4.076,0,2024,
26212,31,admin_,married,university_degree,0,0,,7,105,6,0,1,93.2,4.076,0,2024,
26213,30,blue-collar,married,basic_6y,0,0,,7,340,2,0,1,93.2,4.076,0,2024,
26214,36,blue-collar,married,high_school,0,1,,7,379,2,0,1,93.2,4.076,0,2024,
26215,47,technician,married,professional_course,0,0,,16,114,2,0,1,93.2,4.076,0,2024,
26216,37,services,divorced,basic_6y,0,0,,28,667,2,0,1,93.2,4.076,0,2024,
26217,51,unemployed,divorced,university_degree,0,0,,3,286,6,1,0,93.2,4.076,0,2024,
26218,42,self-employed,married,high_school,,1,,16,77,3,0,1,93.2,4.076,0,2024,
26219,29,admin_,unknown,professional_course,0,1,,23,125,1,1,0,93.2,4.076,0,2024,
26220,52,management,married,university_degree,0,0,,30,21,1,0,1,93.2,4.076,0,2024,
26221,52,management,married,university_degree,0,1,,7,104,1,0,1,93.2,4.076,0,2024,
26222,53,management,married,university_degree,0,1,,15,186,1,0,1,93.2,4.076,0,2024,
26223,53,management,married,university_degree,0,0,,16,136,1,0,1,93.2,4.076,0,2024,
26224,37,unemployed,single,university_degree,0,1,,9,145,1,0,1,93.2,4.076,0,2024,
26225,29,technician,married,professional_course,0,0,,22,179,1,1,0,93.2,4.076,0,2024,
26226,46,management,married,university_degree,0,1,,10,466,1,0,1,93.2,4.076,0,2024,
26227,45,blue-collar,married,basic_6y,0,0,,9,834,3,0,1,93.2,4.076,0,2024,
26228,52,self-employed,divorced,basic_9y,0,1,,19,26,5,1,0,93.2,4.076,0,2024,
26229,32,entrepreneur,single,university_degree,0,0,,4,459,1,0,1,93.2,4.076,0,2024,
26230,46,unemployed,married,basic_6y,0,1,,25,113,4,0,1,93.2,4.076,0,2024,
26231,39,entrepreneur,married,professional_course,0,1,,12,997,2,0,1,93.2,4.076,0,2024,
26232,44,technician,single,university_degree,0,0,,1,284,1,0,1,93.2,4.076,0,2024,
26233,36,admin_,married,university_degree,0,0,,29,281,2,0,1,93.2,4.076,0,2024,
26234,40,services,single,basic_6y,0,0,,27,107,1,0,1,93.2,4.076,0,2024,
26235,55,admin_,married,basic_9y,0,0,,7,209,3,0,1,93.2,4.076,0,2024,
26236,58,retired,married,high_school,0,1,,9,125,1,0,1,93.2,4.076,0,2024,
26237,38,management,divorced,high_school,0,1,,24,149,3,0,1,93.2,4.076,0,2024,
26238,40,services,single,basic_6y,0,0,,8,308,1,0,1,93.2,4.076,0,2024,
26239,44,entrepreneur,married,university_degree,0,0,,13,191,1,0,1,93.2,4.076,0,2024,
26240,40,services,single,basic_6y,0,0,,24,373,1,0,1,93.2,4.076,0,2024,
26241,33,services,single,high_school,0,1,,1,100,1,0,1,93.2,4.076,0,2024,
26242,42,technician,married,high_school,0,0,,26,66,1,0,1,93.2,4.076,0,2024,
26243,56,entrepreneur,married,university_degree,,0,,14,392,2,1,2,93.2,4.076,0,2024,
26244,58,retired,married,high_school,0,0,,7,477,1,0,1,93.2,4.076,1,2024,
26245,33,admin_,single,university_degree,0,0,,11,291,1,0,1,93.2,4.076,0,2024,
26246,32,blue-collar,single,basic_9y,0,1,,30,276,1,1,0,93.2,4.076,1,2024,
26247,47,technician,married,professional_course,0,0,,27,93,3,0,1,93.2,4.076,0,2024,
26248,56,housemaid,married,basic_9y,0,0,,24,86,1,0,1,93.2,4.076,0,2024,
26249,37,entrepreneur,married,high_school,,0,,20,68,1,1,0,93.2,4.076,0,2024,
26250,58,management,married,unknown,0,0,,6,142,2,1,0,93.2,4.076,0,2024,
26251,31,services,married,high_school,0,0,,15,49,1,0,1,93.2,4.076,0,2024,
26252,30,entrepreneur,single,university_degree,0,0,,28,251,1,0,1,93.2,4.076,0,2024,
26253,35,blue-collar,single,basic_6y,0,0,,14,137,1,0,1,93.2,4.076,0,2024,
26254,32,admin_,single,high_school,0,1,,11,120,1,0,1,93.2,4.076,0,2024,
26255,44,admin_,single,professional_course,0,1,,25,25,8,0,1,93.2,4.076,0,2024,
26256,31,services,married,high_school,0,1,,17,220,1,0,1,93.2,4.076,0,2024,
26257,36,technician,single,basic_9y,0,0,,12,174,1,0,1,93.2,4.076,0,2024,
26258,35,blue-collar,single,basic_6y,0,0,,10,370,1,1,0,93.2,4.076,0,2024,
26259,34,technician,married,high_school,0,1,,22,116,1,0,1,93.2,4.076,0,2024,
26260,40,blue-collar,married,basic_4y,,1,,13,74,1,0,1,93.2,4.076,0,2024,
26261,55,entrepreneur,divorced,university_degree,0,1,,23,68,1,0,1,93.2,4.076,0,2024,
26262,34,management,single,university_degree,0,1,,13,125,2,0,1,93.2,4.076,0,2024,
26263,45,admin_,married,unknown,0,1,,27,254,2,0,1,93.2,4.076,0,2024,
26264,46,admin_,married,university_degree,0,0,,28,358,1,1,0,93.2,4.076,0,2024,
26265,29,student,single,high_school,0,1,,12,670,1,0,1,93.2,4.076,1,2024,
26266,32,admin_,married,professional_course,0,,,15,68,1,0,1,93.2,4.076,0,2024,
26267,36,admin_,single,university_degree,0,0,,29,428,1,0,1,93.2,4.076,0,2024,
26268,32,blue-collar,married,unknown,0,0,,26,366,4,0,1,93.2,4.076,0,2024,
26269,43,services,married,high_school,0,0,,7,81,1,0,1,93.2,4.076,0,2024,
26270,53,technician,married,professional_course,0,1,,22,322,1,0,1,93.2,4.076,0,2024,
26271,31,management,single,university_degree,0,0,,19,46,1,0,1,93.2,4.076,0,2024,
26272,31,management,single,university_degree,0,1,,18,140,1,0,1,93.2,4.076,0,2024,
26273,34,technician,married,high_school,0,0,,6,732,1,0,1,93.2,4.076,1,2024,
26274,29,housemaid,married,high_school,0,1,,23,408,1,0,1,93.2,4.076,0,2024,
26275,46,self-employed,divorced,basic_9y,,,,26,125,1,1,0,93.2,4.076,0,2024,
26276,31,admin_,single,university_degree,0,0,,10,68,1,0,1,93.2,4.076,0,2024,
26277,47,blue-collar,married,basic_9y,,1,,4,76,9,0,1,93.2,4.076,0,2024,
26278,42,management,married,university_degree,0,0,,14,110,2,0,1,93.2,4.076,0,2024,
26279,31,blue-collar,married,basic_9y,0,1,,3,415,1,0,1,93.2,4.076,0,2024,
26280,31,admin_,single,university_degree,0,0,,13,166,1,0,1,93.2,4.076,0,2024,
26281,46,self-employed,divorced,basic_9y,,0,,5,486,1,0,1,93.2,4.076,0,2024,
26282,32,technician,married,university_degree,0,1,,26,245,1,0,1,93.2,4.076,0,2024,
26283,36,admin_,single,university_degree,0,0,,2,228,1,0,1,93.2,4.076,0,2024,
26284,30,unemployed,married,basic_9y,0,1,,4,114,1,0,1,93.2,4.076,0,2024,
26285,31,admin_,single,university_degree,0,1,,20,463,1,0,1,93.2,4.076,0,2024,
26286,32,admin_,single,high_school,0,0,,19,329,1,0,1,93.2,4.076,0,2024,
26287,48,admin_,married,university_degree,0,0,,14,364,1,0,1,93.2,4.076,0,2024,
26288,32,admin_,divorced,university_degree,0,1,,2,199,1,0,1,93.2,4.076,0,2024,
26289,30,technician,married,university_degree,0,1,,30,145,5,0,1,93.2,4.076,0,2024,
26290,56,admin_,divorced,university_degree,0,1,,15,110,1,0,1,93.2,4.076,0,2024,
26291,30,blue-collar,single,university_degree,0,0,,24,52,3,0,1,93.2,4.076,0,2024,
26292,30,admin_,divorced,high_school,0,1,,10,34,2,0,1,93.2,4.076,0,2024,
26293,52,admin_,married,university_degree,0,0,,1,232,4,0,1,93.2,4.076,0,2024,
26294,41,services,single,high_school,,1,,14,530,1,0,1,93.2,4.076,0,2024,
26295,32,admin_,divorced,university_degree,0,1,,10,505,1,1,0,93.2,4.076,0,2024,
26296,34,management,married,university_degree,0,1,,22,140,2,0,1,93.2,4.076,0,2024,
26297,46,management,married,university_degree,0,1,,9,884,2,0,1,93.2,4.076,0,2024,
26298,45,entrepreneur,married,university_degree,,0,,22,301,1,0,1,93.2,4.076,0,2024,
26299,53,technician,divorced,high_school,0,1,,15,319,1,0,1,93.2,4.076,0,2024,
26300,45,blue-collar,single,high_school,0,0,,16,71,1,1,0,93.2,4.076,0,2024,
26301,31,admin_,married,university_degree,0,0,,15,157,1,0,1,93.2,4.076,0,2024,
26302,53,technician,divorced,high_school,0,0,,16,405,1,1,0,93.2,4.076,0,2024,
26303,29,technician,single,university_degree,0,1,,4,93,1,1,0,93.2,4.076,0,2024,
26304,36,admin_,single,university_degree,0,1,,21,42,1,0,1,93.2,4.076,0,2024,
26305,44,blue-collar,single,basic_6y,,1,,29,39,1,0,1,93.2,4.076,0,2024,
26306,36,admin_,married,high_school,0,1,,25,231,1,0,1,93.2,4.076,0,2024,
26307,36,admin_,single,university_degree,0,1,,26,107,1,0,1,93.2,4.076,0,2024,
26308,34,management,married,university_degree,0,1,,11,30,1,0,1,93.2,4.076,0,2024,
26309,48,management,single,university_degree,0,1,,18,90,2,0,1,93.2,4.076,0,2024,
26310,53,technician,divorced,high_school,0,0,,5,531,1,0,1,93.2,4.076,1,2024,
26311,30,admin_,single,basic_9y,0,0,,23,106,2,1,0,93.2,4.076,0,2024,
26312,38,entrepreneur,married,basic_9y,0,0,,7,166,3,0,1,93.2,4.076,0,2024,
26313,29,services,married,high_school,0,1,,29,114,1,0,1,93.2,4.076,0,2024,
