client_id,age,job,marital,education,credit_default,mortgage
25882,43,management,married,university_degree,0,1
25883,29,management,married,basic_9y,0,0
25884,42,unemployed,divorced,high_school,0,1
25885,49,blue-collar,divorced,basic_9y,0,1
25886,49,blue-collar,divorced,basic_9y,0,0
25887,38,technician,married,professional_course,0,0
25888,29,management,married,university_degree,0,0
25889,43,admin_,divorced,university_degree,0,0
25890,34,management,single,high_school,0,1
25891,29,admin_,married,university_degree,0,0
25892,38,technician,married,professional_course,,0
25893,48,services,divorced,basic_4y,0,0
25894,29,blue-collar,married,high_school,0,0
25895,46,blue-collar,married,basic_9y,0,1
25896,29,technician,single,professional_course,0,1
25897,36,admin_,married,university_degree,0,1
25898,36,management,married,university_degree,0,1
25899,38,entrepreneur,divorced,basic_9y,0,1
25900,49,services,married,basic_6y,0,1
25901,48,admin_,married,university_degree,0,0
25902,30,admin_,single,high_school,0,1
25903,38,entrepreneur,divorced,basic_9y,0,0
25904,33,blue-collar,single,basic_9y,,1
25905,30,blue-collar,married,basic_9y,0,1
25906,49,blue-collar,divorced,basic_6y,0,0
25907,53,entrepreneur,divorced,university_degree,0,1
25908,35,admin_,married,university_degree,0,1
25909,56,management,married,university_degree,0,0
25910,47,technician,married,basic_9y,0,0
25911,40,admin_,married,high_school,0,1
25912,39,management,married,high_school,0,0
25913,37,management,married,university_degree,0,0
25914,56,management,married,university_degree,0,1
25915,31,technician,married,university_degree,0,0
25916,44,services,married,high_school,0,1
25917,47,admin_,married,university_degree,0,1
25918,42,services,married,professional_course,0,1
25919,40,admin_,married,high_school,0,1
25920,31,technician,single,university_degree,0,1
25921,32,entrepreneur,married,university_degree,0,0
25922,41,admin_,married,university_degree,0,1
25923,37,admin_,single,university_degree,0,1
25924,41,admin_,married,university_degree,0,1
25925,37,admin_,single,university_degree,0,1
25926,30,entrepreneur,married,high_school,0,1
25927,32,technician,married,university_degree,0,0
25928,30,technician,divorced,basic_9y,0,1
25929,44,admin_,single,university_degree,0,1
25930,39,admin_,single,university_degree,0,1
25931,37,admin_,single,university_degree,0,0
25932,42,entrepreneur,married,basic_4y,0,1
25933,30,technician,married,high_school,0,0
25934,53,entrepreneur,married,unknown,0,1
25935,38,blue-collar,married,basic_9y,0,0
25936,31,admin_,married,basic_9y,0,0
25937,38,blue-collar,married,basic_9y,0,0
25938,43,blue-collar,single,basic_6y,0,1
25939,48,management,divorced,university_degree,0,1
25940,55,technician,married,basic_9y,0,0
25941,35,admin_,married,university_degree,0,1
25942,34,self-employed,married,university_degree,0,1
25943,42,admin_,married,university_degree,0,1
25944,33,entrepreneur,married,basic_6y,0,0
25945,31,admin_,single,high_school,0,1
25946,43,technician,divorced,university_degree,0,1
25947,58,management,married,university_degree,0,1
25948,53,management,married,basic_4y,0,1
25949,39,blue-collar,married,basic_9y,,0
25950,36,admin_,single,university_degree,0,1
25951,38,housemaid,married,basic_6y,,0
25952,36,admin_,single,university_degree,0,0
25953,30,blue-collar,single,basic_9y,0,0
25954,29,blue-collar,married,high_school,0,1
25955,39,admin_,married,university_degree,0,1
25956,39,blue-collar,married,basic_9y,,0
25957,32,entrepreneur,married,university_degree,0,1
25958,34,management,married,university_degree,0,1
25959,47,management,married,high_school,0,1
25960,56,blue-collar,divorced,basic_9y,0,1
25961,56,management,married,university_degree,0,1
25962,37,services,single,high_school,0,1
25963,31,blue-collar,single,high_school,0,1
25964,38,blue-collar,single,basic_6y,0,1
25965,40,admin_,married,university_degree,,0
25966,47,blue-collar,married,basic_9y,0,1
25967,31,technician,single,professional_course,0,0
25968,31,self-employed,married,university_degree,0,1
25969,38,blue-collar,single,basic_6y,0,0
25970,49,management,married,university_degree,0,0
25971,56,entrepreneur,married,university_degree,0,1
25972,31,admin_,married,university_degree,0,1
25973,39,unemployed,married,basic_9y,0,0
25974,46,admin_,divorced,university_degree,0,1
25975,46,self-employed,divorced,basic_9y,0,1
25976,35,technician,single,basic_9y,0,1
25977,51,blue-collar,married,basic_9y,0,1
25978,39,unemployed,married,basic_9y,0,1
25979,35,technician,single,basic_9y,0,0
25980,35,technician,single,basic_9y,0,1
25981,57,management,married,university_degree,0,1
25982,35,technician,single,basic_9y,0,0
25983,38,blue-collar,divorced,basic_6y,0,1
25984,34,services,divorced,basic_6y,,0
25985,50,technician,married,university_degree,0,1
25986,35,admin_,married,university_degree,0,1
25987,42,admin_,married,professional_course,0,1
25988,32,self-employed,married,university_degree,0,1
25989,32,management,single,university_degree,0,0
25990,32,self-employed,single,university_degree,0,1
25991,34,entrepreneur,single,basic_9y,0,0
25992,34,services,single,basic_9y,0,1
25993,54,housemaid,married,basic_9y,0,0
25994,48,admin_,married,high_school,0,0
25995,33,self-employed,married,university_degree,0,1
25996,35,management,married,university_degree,0,1
25997,29,blue-collar,married,professional_course,0,0
25998,34,admin_,married,university_degree,0,1
25999,49,admin_,divorced,high_school,0,1
26000,53,blue-collar,divorced,basic_9y,0,0
26001,31,services,single,high_school,0,1
26002,51,unemployed,divorced,university_degree,,1
26003,34,services,married,high_school,0,0
26004,35,admin_,married,professional_course,0,0
26005,35,entrepreneur,divorced,university_degree,0,0
26006,42,self-employed,single,university_degree,0,0
26007,31,entrepreneur,married,high_school,0,1
26008,43,admin_,married,university_degree,0,0
26009,37,entrepreneur,married,university_degree,0,0
26010,37,entrepreneur,married,university_degree,0,0
26011,35,admin_,single,university_degree,0,1
26012,38,admin_,married,university_degree,0,1
26013,43,management,married,university_degree,0,0
26014,32,admin_,married,university_degree,0,1
26015,42,technician,married,basic_9y,0,0
26016,52,management,married,university_degree,0,1
26017,31,admin_,married,basic_9y,0,1
26018,38,admin_,single,university_degree,0,0
26019,36,entrepreneur,single,university_degree,0,1
26020,33,admin_,single,university_degree,0,1
26021,55,management,married,professional_course,0,1
26022,42,management,married,university_degree,,1
26023,43,management,married,university_degree,0,0
26024,32,management,single,university_degree,0,0
26025,36,blue-collar,married,basic_6y,0,0
26026,30,blue-collar,married,professional_course,0,1
26027,45,admin_,married,university_degree,0,1
26028,41,admin_,divorced,basic_9y,0,
26029,36,entrepreneur,single,university_degree,0,0
26030,46,blue-collar,married,basic_4y,0,1
26031,35,technician,married,university_degree,0,1
26032,33,management,married,university_degree,0,0
26033,31,technician,single,high_school,0,1
26034,54,blue-collar,married,basic_4y,0,1
26035,40,blue-collar,married,basic_6y,,0
26036,38,technician,married,professional_course,,1
26037,51,management,married,high_school,,0
26038,34,services,single,high_school,0,0
26039,46,technician,married,basic_9y,0,1
26040,40,technician,married,high_school,0,0
26041,30,technician,single,professional_course,0,0
26042,35,management,married,university_degree,0,1
26043,46,management,married,university_degree,0,1
26044,52,admin_,married,high_school,0,1
26045,31,blue-collar,married,basic_4y,0,0
26046,53,blue-collar,divorced,basic_6y,0,1
26047,56,entrepreneur,married,basic_9y,0,0
26048,46,management,divorced,high_school,0,1
26049,30,admin_,married,high_school,0,1
26050,53,technician,single,professional_course,0,1
26051,39,blue-collar,married,basic_6y,,0
26052,45,technician,married,university_degree,0,0
26053,36,admin_,single,university_degree,0,0
26054,33,services,married,high_school,0,1
26055,30,admin_,married,high_school,,1
26056,31,blue-collar,single,high_school,0,1
26057,45,blue-collar,married,basic_9y,0,1
26058,37,services,married,high_school,0,1
26059,42,blue-collar,married,basic_4y,0,1
26060,36,management,divorced,high_school,0,0
26061,44,services,married,high_school,0,0
26062,48,housemaid,single,high_school,,1
26063,55,management,married,university_degree,0,0
26064,40,admin_,single,high_school,0,0
26065,34,management,married,university_degree,0,
26066,56,management,divorced,university_degree,0,0
26067,56,management,married,university_degree,0,0
26068,41,housemaid,divorced,university_degree,0,0
26069,36,admin_,divorced,high_school,0,1
26070,32,blue-collar,married,basic_6y,,1
26071,40,blue-collar,married,basic_6y,0,
26072,50,management,married,basic_6y,0,0
26073,43,admin_,married,university_degree,0,1
26074,36,management,married,high_school,0,0
26075,49,admin_,single,basic_9y,0,1
26076,33,technician,married,university_degree,0,0
26077,38,services,married,high_school,0,1
26078,32,services,divorced,high_school,0,0
26079,39,services,divorced,high_school,0,1
26080,29,admin_,married,university_degree,0,0
26081,33,services,married,high_school,0,1
26082,48,housemaid,married,basic_6y,0,1
26083,35,blue-collar,married,basic_9y,0,1
26084,53,entrepreneur,married,unknown,0,0
26085,32,admin_,single,university_degree,0,0
26086,50,admin_,married,high_school,0,0
26087,49,technician,divorced,basic_9y,0,0
26088,35,technician,single,high_school,0,0
26089,44,blue-collar,married,basic_6y,0,0
26090,40,technician,divorced,high_school,0,1
26091,39,admin_,married,university_degree,0,0
26092,46,admin_,single,high_school,0,1
26093,44,entrepreneur,married,university_degree,0,0
26094,33,services,married,high_school,0,0
26095,44,entrepreneur,married,university_degree,0,1
26096,54,blue-collar,married,basic_6y,,0
26097,37,management,married,university_degree,0,0
26098,32,services,single,university_degree,0,1
26099,48,management,married,high_school,,0
26100,32,blue-collar,married,basic_6y,0,0
26101,56,management,married,university_degree,0,1
26102,36,technician,married,high_school,0,1
26103,31,technician,single,university_degree,0,1
26104,39,blue-collar,married,basic_6y,0,1
26105,52,entrepreneur,married,university_degree,,1
26106,36,technician,married,professional_course,0,1
26107,37,management,married,university_degree,0,0
26108,36,services,married,university_degree,0,1
26109,30,blue-collar,married,basic_4y,0,1
26110,30,unemployed,single,unknown,0,1
26111,30,blue-collar,married,basic_9y,0,0
26112,47,housemaid,divorced,basic_4y,,1
26113,36,blue-collar,single,basic_9y,0,0
26114,32,technician,married,professional_course,0,1
26115,34,management,married,high_school,0,1
26116,45,admin_,divorced,basic_9y,0,1
26117,40,entrepreneur,married,basic_4y,0,1
26118,31,blue-collar,divorced,basic_9y,0,0
26119,29,admin_,divorced,professional_course,0,0
26120,50,admin_,married,university_degree,0,1
26121,33,management,married,university_degree,0,1
26122,41,management,married,university_degree,0,1
26123,55,technician,married,high_school,,1
26124,36,blue-collar,married,basic_6y,,1
26125,31,entrepreneur,married,university_degree,0,0
26126,51,entrepreneur,divorced,university_degree,0,1
26127,31,technician,single,university_degree,,0
26128,43,blue-collar,married,basic_4y,0,1
26129,38,technician,married,professional_course,,0
26130,39,housemaid,divorced,high_school,0,0
26131,45,blue-collar,married,basic_9y,,1
26132,48,services,married,high_school,,0
26133,46,blue-collar,married,basic_9y,,1
26134,40,blue-collar,single,basic_9y,0,
26135,53,management,married,basic_4y,0,1
26136,29,services,single,high_school,0,1
26137,36,blue-collar,married,basic_6y,0,0
26138,29,technician,single,professional_course,0,1
26139,53,admin_,married,high_school,0,0
26140,54,management,married,basic_6y,0,1
26141,36,admin_,single,university_degree,0,0
26142,53,unemployed,married,basic_9y,0,1
26143,33,entrepreneur,married,university_degree,0,1
26144,29,services,married,basic_6y,0,0
26145,30,unemployed,single,professional_course,0,0
26146,38,entrepreneur,married,professional_course,0,1
26147,30,blue-collar,married,basic_4y,0,0
26148,50,entrepreneur,married,university_degree,0,1
26149,38,blue-collar,single,basic_4y,0,0
26150,30,services,married,high_school,0,0
26151,36,admin_,single,university_degree,0,1
26152,52,technician,married,basic_9y,0,1
26153,53,self-employed,married,university_degree,,1
26154,38,technician,married,professional_course,0,0
26155,31,admin_,married,university_degree,0,0
26156,48,admin_,married,university_degree,0,1
26157,33,admin_,single,high_school,0,1
26158,38,blue-collar,married,basic_9y,,0
26159,48,management,married,university_degree,,0
26160,38,technician,married,professional_course,0,1
26161,53,blue-collar,divorced,basic_4y,0,1
26162,34,technician,married,professional_course,0,1
26163,33,admin_,married,university_degree,0,1
26164,53,management,married,basic_4y,0,1
26165,36,admin_,single,university_degree,0,0
26166,34,management,single,high_school,0,1
26167,37,admin_,single,university_degree,0,1
26168,35,housemaid,single,basic_4y,,1
26169,45,entrepreneur,married,university_degree,,1
26170,32,admin_,single,university_degree,0,0
26171,38,admin_,single,university_degree,0,1
26172,30,services,married,high_school,0,1
26173,38,services,married,unknown,0,1
26174,31,entrepreneur,married,basic_9y,0,0
26175,36,blue-collar,married,basic_6y,0,1
26176,29,blue-collar,married,high_school,0,0
26177,53,blue-collar,divorced,basic_6y,0,1
26178,29,blue-collar,married,high_school,0,1
26179,49,technician,married,university_degree,0,1
26180,30,admin_,divorced,high_school,0,1
26181,39,entrepreneur,married,professional_course,0,1
26182,36,blue-collar,single,basic_6y,0,1
26183,47,self-employed,single,professional_course,0,1
26184,34,management,married,university_degree,0,1
26185,33,management,single,university_degree,0,1
26186,41,blue-collar,married,basic_4y,0,1
26187,33,admin_,single,university_degree,0,0
26188,41,technician,married,basic_9y,0,1
26189,39,services,married,professional_course,0,0
26190,45,technician,divorced,professional_course,0,0
26191,29,unemployed,married,basic_4y,,0
26192,49,admin_,divorced,professional_course,0,0
26193,35,technician,married,professional_course,0,0
26194,31,admin_,married,university_degree,0,1
26195,53,blue-collar,married,basic_9y,,0
26196,33,technician,married,professional_course,0,1
26197,42,admin_,married,university_degree,0,1
26198,53,housemaid,married,unknown,0,1
26199,39,entrepreneur,married,professional_course,0,1
26200,31,blue-collar,married,basic_4y,0,0
26201,37,management,married,unknown,0,1
26202,30,admin_,divorced,high_school,0,1
26203,31,services,married,basic_9y,0,1
26204,48,services,single,unknown,0,1
26205,44,admin_,single,professional_course,0,0
26206,34,technician,married,professional_course,0,1
26207,37,management,married,unknown,0,0
26208,31,unemployed,married,high_school,0,1
26209,30,technician,single,university_degree,0,0
26210,37,admin_,married,high_school,0,
26211,43,blue-collar,divorced,basic_9y,0,
26212,31,admin_,married,university_degree,0,0
26213,30,blue-collar,married,basic_6y,0,0
26214,36,blue-collar,married,high_school,0,1
26215,47,technician,married,professional_course,0,0
26216,37,services,divorced,basic_6y,0,0
26217,51,unemployed,divorced,university_degree,0,0
26218,42,self-employed,married,high_school,,1
26219,29,admin_,unknown,professional_course,0,1
26220,52,management,married,university_degree,0,0
26221,52,management,married,university_degree,0,1
26222,53,management,married,university_degree,0,1
26223,53,management,married,university_degree,0,0
26224,37,unemployed,single,university_degree,0,1
26225,29,technician,married,professional_course,0,0
26226,46,management,married,university_degree,0,1
26227,45,blue-collar,married,basic_6y,0,0
26228,52,self-employed,divorced,basic_9y,0,1
26229,32,entrepreneur,single,university_degree,0,0
26230,46,unemployed,married,basic_6y,0,1
26231,39,entrepreneur,married,professional_course,0,1
26232,44,technician,single,university_degree,0,0
26233,36,admin_,married,university_degree,0,0
26234,40,services,single,basic_6y,0,0
26235,55,admin_,married,basic_9y,0,0
26236,58,retired,married,high_school,0,1
26237,38,management,divorced,high_school,0,1
26238,40,services,single,basic_6y,0,0
26239,44,entrepreneur,married,university_degree,0,0
26240,40,services,single,basic_6y,0,0
26241,33,services,single,high_school,0,1
26242,42,technician,married,high_school,0,0
26243,56,entrepreneur,married,university_degree,,0
26244,58,retired,married,high_school,0,0
26245,33,admin_,single,university_degree,0,0
26246,32,blue-collar,single,basic_9y,0,1
26247,47,technician,married,professional_course,0,0
26248,56,housemaid,married,basic_9y,0,0
26249,37,entrepreneur,married,high_school,,0
26250,58,management,married,unknown,0,0
26251,31,services,married,high_school,0,0
26252,30,entrepreneur,single,university_degree,0,0
26253,35,blue-collar,single,basic_6y,0,0
26254,32,admin_,single,high_school,0,1
26255,44,admin_,single,professional_course,0,1
26256,31,services,married,high_school,0,1
26257,36,technician,single,basic_9y,0,0
26258,35,blue-collar,single,basic_6y,0,0
26259,34,technician,married,high_school,0,1
26260,40,blue-collar,married,basic_4y,,1
26261,55,entrepreneur,divorced,university_degree,0,1
26262,34,management,single,university_degree,0,1
26263,45,admin_,married,unknown,0,1
26264,46,admin_,married,university_degree,0,0
26265,29,student,single,high_school,0,1
26266,32,admin_,married,professional_course,0,
26267,36,admin_,single,university_degree,0,0
26268,32,blue-collar,married,unknown,0,0
26269,43,services,married,high_school,0,0
26270,53,technician,married,professional_course,0,1
26271,31,management,single,university_degree,0,0
26272,31,management,single,university_degree,0,1
26273,34,technician,married,high_school,0,0
26274,29,housemaid,married,high_school,0,1
26275,46,self-employed,divorced,basic_9y,,
26276,31,admin_,single,university_degree,0,0
26277,47,blue-collar,married,basic_9y,,1
26278,42,management,married,university_degree,0,0
26279,31,blue-collar,married,basic_9y,0,1
26280,31,admin_,single,university_degree,0,0
26281,46,self-employed,divorced,basic_9y,,0
26282,32,technician,married,university_degree,0,1
26283,36,admin_,single,university_degree,0,0
26284,30,unemployed,married,basic_9y,0,1
26285,31,admin_,single,university_degree,0,1
26286,32,admin_,single,high_school,0,0
26287,48,admin_,married,university_degree,0,0
26288,32,admin_,divorced,university_degree,0,1
26289,30,technician,married,university_degree,0,1
26290,56,admin_,divorced,university_degree,0,1
26291,30,blue-collar,single,university_degree,0,0
26292,30,admin_,divorced,high_school,0,1
26293,52,admin_,married,university_degree,0,0
26294,41,services,single,high_school,,1
26295,32,admin_,divorced,university_degree,0,1
26296,34,management,married,university_degree,0,1
26297,46,management,married,university_degree,0,1
26298,45,entrepreneur,married,university_degree,,0
26299,53,technician,divorced,high_school,0,1
26300,45,blue-collar,single,high_school,0,0
26301,31,admin_,married,university_degree,0,0
26302,53,technician,divorced,high_school,0,0
26303,29,technician,single,university_degree,0,1
26304,36,admin_,single,university_degree,0,1
26305,44,blue-collar,single,basic_6y,,1
26306,36,admin_,married,high_school,0,1
26307,36,admin_,single,university_degree,0,1
26308,34,management,married,university_degree,0,1
26309,48,management,single,university_degree,0,1
26310,53,technician,divorced,high_school,0,0
26311,30,admin_,single,basic_9y,0,0
26312,38,entrepreneur,married,basic_9y,0,0
26313,29,services,married,high_school,0,1
26314,30,technician,married,university_degree,0,0
26315,32,blue-collar,divorced,university_degree,0,1
26316,30,technician,married,university_degree,0,0
26317,40,blue-collar,married,basic_4y,,1
26318,43,management,married,university_degree,0,0
26319,31,admin_,single,university_degree,0,0
26320,32,technician,married,professional_course,0,1
26321,35,entrepreneur,married,university_degree,,1
26322,38,blue-collar,married,basic_4y,0,1
26323,50,entrepreneur,married,basic_4y,,1
26324,35,entrepreneur,married,high_school,0,1
26325,33,services,married,high_school,0,1
26326,29,admin_,single,high_school,0,1
26327,36,admin_,single,university_degree,0,1
26328,31,services,single,high_school,0,1
26329,34,technician,married,university_degree,0,
26330,40,admin_,married,university_degree,0,1
26331,49,unemployed,divorced,high_school,0,
26332,29,housemaid,married,high_school,0,0
26333,31,services,single,high_school,0,1
26334,32,technician,single,university_degree,0,1
26335,32,entrepreneur,single,university_degree,0,0
26336,50,blue-collar,married,professional_course,,0
26337,32,entrepreneur,single,university_degree,0,0
26338,36,unemployed,married,basic_6y,0,1
26339,38,blue-collar,married,basic_4y,0,1
26340,44,unemployed,married,university_degree,0,1
26341,32,technician,single,university_degree,0,0
26342,32,technician,single,university_degree,0,0
26343,44,management,married,university_degree,0,1
26344,29,admin_,single,university_degree,0,1
26345,44,management,married,university_degree,0,0
26346,32,entrepreneur,single,university_degree,0,1
26347,31,technician,single,university_degree,0,1
26348,56,admin_,divorced,university_degree,0,1
26349,38,entrepreneur,married,basic_9y,0,0
26350,58,retired,married,professional_course,0,0
26351,46,management,married,unknown,0,1
26352,38,management,married,university_degree,0,1
26353,29,admin_,married,high_school,0,0
26354,32,unemployed,married,high_school,0,1
26355,32,admin_,married,high_school,0,1
26356,31,admin_,single,university_degree,0,1
26357,32,management,married,university_degree,0,0
26358,30,services,married,high_school,,1
26359,32,unemployed,married,high_school,0,1
26360,30,admin_,married,university_degree,,1
26361,30,services,married,high_school,,1
26362,58,blue-collar,divorced,basic_4y,0,1
26363,45,management,married,professional_course,0,0
26364,31,technician,single,professional_course,0,1
26365,50,management,married,university_degree,0,0
26366,29,services,single,high_school,0,0
26367,38,management,married,professional_course,0,0
26368,35,admin_,married,university_degree,0,1
26369,38,management,married,professional_course,0,1
26370,38,management,married,professional_course,0,1
26371,30,admin_,single,university_degree,0,1
26372,37,unemployed,married,professional_course,0,1
26373,36,technician,married,professional_course,0,1
26374,29,admin_,single,university_degree,0,0
26375,33,management,single,professional_course,0,1
26376,32,admin_,married,professional_course,0,1
26377,29,blue-collar,married,high_school,0,1
26378,55,retired,married,high_school,0,0
26379,40,management,single,university_degree,0,0
26380,29,blue-collar,married,high_school,0,1
26381,58,management,married,university_degree,0,1
26382,48,unemployed,married,university_degree,0,1
26383,30,admin_,married,high_school,0,1
26384,50,self-employed,divorced,university_degree,0,0
26385,32,unemployed,single,high_school,0,1
26386,57,technician,married,professional_course,0,1
26387,40,management,single,high_school,0,1
26388,35,technician,married,university_degree,0,1
26389,49,admin_,married,basic_9y,0,1
26390,36,services,single,high_school,0,1
26391,30,admin_,single,university_degree,0,0
26392,42,management,married,university_degree,0,0
26393,52,admin_,married,university_degree,0,0
26394,30,admin_,single,university_degree,0,1
26395,52,admin_,divorced,university_degree,0,1
26396,30,admin_,single,university_degree,0,1
26397,33,self-employed,divorced,university_degree,0,0
26398,29,services,married,basic_9y,0,1
26399,38,entrepreneur,divorced,university_degree,0,1
26400,31,admin_,single,university_degree,0,1
26401,31,entrepreneur,single,university_degree,0,0
26402,47,technician,married,basic_6y,0,1
26403,29,technician,single,university_degree,0,0
26404,49,technician,married,university_degree,0,1
26405,32,technician,single,university_degree,0,
26406,42,management,married,high_school,0,0
26407,32,admin_,married,high_school,0,1
26408,31,entrepreneur,single,university_degree,0,1
26409,31,blue-collar,single,basic_4y,0,0
26410,57,entrepreneur,married,high_school,0,0
26411,30,technician,married,university_degree,0,0
26412,44,admin_,married,university_degree,0,1
26413,38,technician,married,university_degree,0,1
26414,46,admin_,divorced,university_degree,0,0
26415,38,technician,married,university_degree,0,0
26416,31,blue-collar,married,professional_course,,0
26417,29,self-employed,divorced,university_degree,0,
26418,38,admin_,married,high_school,0,
26419,36,management,married,high_school,,1
26420,34,blue-collar,married,basic_9y,0,1
26421,33,blue-collar,divorced,basic_9y,0,1
26422,32,admin_,married,university_degree,0,0
26423,37,technician,married,university_degree,0,0
26424,31,entrepreneur,single,high_school,0,0
26425,50,admin_,single,university_degree,0,1
26426,50,management,divorced,high_school,,0
26427,31,entrepreneur,single,high_school,0,0
26428,33,blue-collar,divorced,basic_9y,0,1
26429,44,admin_,single,university_degree,0,1
26430,45,technician,married,professional_course,0,0
26431,31,blue-collar,married,basic_9y,,1
26432,31,admin_,single,university_degree,0,0
26433,32,technician,married,professional_course,0,1
26434,31,admin_,single,university_degree,0,0
26435,53,technician,divorced,high_school,0,0
26436,31,management,single,high_school,0,1
26437,36,management,married,university_degree,0,1
26438,32,admin_,single,university_degree,0,0
26439,31,technician,single,university_degree,0,1
26440,38,admin_,single,university_degree,0,1
26441,56,blue-collar,married,basic_9y,0,1
26442,43,technician,married,university_degree,0,0
26443,36,management,married,high_school,,1
26444,36,technician,married,professional_course,0,0
26445,46,management,married,unknown,0,1
26446,58,technician,divorced,basic_9y,0,0
26447,34,technician,married,professional_course,0,0
26448,46,admin_,married,high_school,0,1
26449,34,management,married,university_degree,0,0
26450,45,blue-collar,married,basic_9y,0,0
26451,46,entrepreneur,divorced,high_school,0,1
26452,38,self-employed,married,professional_course,0,1
26453,38,management,married,professional_course,0,1
26454,30,admin_,single,basic_9y,0,0
26455,30,technician,single,professional_course,0,1
26456,38,management,single,university_degree,0,1
26457,58,technician,married,professional_course,0,0
26458,30,admin_,single,basic_9y,0,1
26459,33,admin_,single,university_degree,0,1
26460,53,technician,married,professional_course,0,0
26461,39,unemployed,divorced,high_school,0,0
26462,38,management,married,university_degree,0,1
26463,32,admin_,single,university_degree,0,0
26464,34,services,married,high_school,0,1
26465,42,admin_,married,university_degree,0,1
26466,35,student,married,basic_9y,0,1
26467,30,self-employed,single,university_degree,0,1
26468,30,self-employed,single,university_degree,0,1
26469,32,entrepreneur,married,university_degree,0,0
26470,47,technician,married,professional_course,0,1
26471,48,admin_,married,university_degree,0,1
26472,33,admin_,single,university_degree,0,0
26473,31,services,married,high_school,0,0
26474,31,technician,married,high_school,0,0
26475,36,blue-collar,married,basic_9y,0,1
26476,56,housemaid,divorced,high_school,0,1
26477,31,technician,married,high_school,0,1
26478,30,self-employed,single,university_degree,0,0
26479,48,admin_,married,university_degree,0,0
26480,34,entrepreneur,married,university_degree,0,1
26481,34,technician,married,university_degree,0,0
26482,59,retired,married,professional_course,0,0
26483,59,retired,married,professional_course,0,0
26484,38,blue-collar,married,basic_9y,0,0
26485,33,admin_,married,university_degree,0,1
26486,38,self-employed,married,professional_course,0,0
26487,56,technician,married,university_degree,0,0
26488,34,management,married,university_degree,0,0
26489,34,management,married,university_degree,0,0
26490,38,management,married,university_degree,0,1
26491,44,self-employed,married,university_degree,0,0
26492,46,entrepreneur,married,unknown,,1
26493,33,management,married,university_degree,0,0
26494,55,entrepreneur,married,professional_course,0,1
26495,51,entrepreneur,single,university_degree,0,0
26496,34,management,married,university_degree,0,0
26497,35,services,divorced,high_school,0,0
26498,30,entrepreneur,single,university_degree,0,1
26499,32,entrepreneur,married,university_degree,0,0
26500,34,services,married,basic_4y,0,1
26501,30,blue-collar,single,basic_9y,,
26502,46,blue-collar,single,basic_4y,0,1
26503,31,admin_,married,university_degree,0,1
26504,40,technician,married,professional_course,0,1
26505,36,blue-collar,single,basic_4y,0,1
26506,31,management,single,university_degree,0,1
26507,37,management,married,university_degree,0,0
26508,36,management,married,university_degree,0,1
26509,35,self-employed,unknown,university_degree,0,0
26510,44,blue-collar,married,basic_4y,0,0
26511,30,entrepreneur,single,university_degree,0,1
26512,36,admin_,married,high_school,0,0
26513,30,admin_,single,university_degree,0,0
26514,52,blue-collar,divorced,basic_4y,0,0
26515,35,blue-collar,married,basic_9y,,0
26516,31,admin_,single,university_degree,0,1
26517,53,management,married,high_school,0,0
26518,40,admin_,single,high_school,0,1
26519,45,services,divorced,high_school,0,0
26520,46,management,single,university_degree,0,1
26521,38,management,single,university_degree,0,0
26522,41,blue-collar,single,basic_9y,0,0
26523,30,admin_,married,university_degree,0,1
26524,50,admin_,divorced,university_degree,0,0
26525,43,blue-collar,married,basic_9y,0,1
26526,43,blue-collar,married,basic_9y,0,1
26527,31,services,single,high_school,0,1
26528,32,blue-collar,married,basic_6y,0,0
26529,33,unemployed,single,university_degree,0,0
26530,55,retired,divorced,basic_9y,0,0
26531,39,management,married,university_degree,0,0
26532,39,blue-collar,married,basic_9y,0,0
26533,30,services,married,high_school,0,1
26534,36,blue-collar,married,basic_9y,0,0
26535,29,entrepreneur,married,university_degree,0,0
26536,39,admin_,married,university_degree,0,0
26537,29,services,married,high_school,,1
26538,44,admin_,single,professional_course,0,1
26539,30,management,single,university_degree,0,0
26540,43,entrepreneur,married,high_school,,0
26541,39,entrepreneur,married,high_school,0,0
26542,41,services,married,unknown,0,1
26543,33,blue-collar,married,basic_9y,0,0
26544,39,technician,married,university_degree,0,1
26545,29,self-employed,single,university_degree,0,0
26546,32,entrepreneur,married,high_school,0,1
26547,35,blue-collar,married,basic_6y,0,1
26548,33,blue-collar,married,basic_9y,0,0
26549,58,blue-collar,married,basic_9y,,1
26550,41,services,married,university_degree,0,1
26551,50,unemployed,unknown,basic_9y,0,1
26552,43,unemployed,single,university_degree,0,1
26553,40,blue-collar,married,basic_6y,,1
26554,49,technician,divorced,university_degree,0,1
26555,30,blue-collar,single,basic_9y,,1
26556,36,admin_,married,high_school,0,1
26557,56,management,divorced,university_degree,0,1
26558,30,admin_,divorced,high_school,0,0
26559,36,admin_,single,university_degree,0,1
26560,32,technician,married,professional_course,0,0
26561,32,services,married,high_school,0,1
26562,47,admin_,married,university_degree,0,1
26563,47,entrepreneur,divorced,basic_9y,0,0
26564,33,services,married,high_school,,1
26565,40,blue-collar,married,basic_4y,,0
26566,58,admin_,married,university_degree,0,1
26567,31,admin_,married,university_degree,0,0
26568,45,unemployed,married,basic_9y,0,1
26569,31,admin_,married,university_degree,0,1
26570,42,services,married,basic_6y,0,0
26571,29,management,married,university_degree,0,1
26572,37,management,divorced,university_degree,0,1
